Children,Age,Income,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Techie_Yes,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,TechSupport_Yes
-1.020751069604892,-0.003787833659951896,-1.1865488633645234,-0.005847437397308556,1.0,0.9917741200835829,-1.160252116081838,-0.5270507951547749,-1.1515990068103374,0,1,0,0,1,0,0,1
2.7344953052199625,-1.018386135432755,0.7184221120547923,0.6586340850241245,1.0,0.9917741200835829,-0.8259703897325252,-0.23685984922003486,-0.6253078302092119,0,1,0,0,1,0,0,1
-1.020751069604892,0.8658678535738794,-0.5865815559953493,1.655356368656274,0.0,0.9917741200835829,-0.9432681688508936,-0.5274037449869157,-1.1020515392884787,1,1,0,0,0,0,1,1
-0.520051552961578,1.0108104681128514,0.3346851288503607,-0.005847437397308556,1.0,0.9917741200835829,1.254516584579138,-0.5861169355907644,1.227256902902722,0,1,0,0,1,0,0,0
0.4813474803250498,-0.2453588578915717,-1.1984815086832248,1.655356368656274,3.0,0.9917741200835829,1.2795845259813448,0.9857184540318163,1.2427798283848766,0,1,0,0,0,1,0,1
2.4841455468983056,-0.19704465304524774,0.06365377917937712,-0.005847437397308556,2.0,0.9917741200835829,-1.1234244263503137,0.9319003580911953,-0.8341323584968258,0,0,0,1,1,0,0,1
0.9820469969683637,-1.2599571596643748,0.0712012164412453,0.990874846234841,0.0,0.9917741200835829,-0.8936385310884356,-0.5864499510697564,-0.9819160415957733,0,0,0,1,0,1,0,0
-0.520051552961578,-1.066700340279079,-0.5372874541232465,-0.3380881986080251,2.0,2.623786823857785,0.7782529276122573,2.095570551888906,0.8611347796804351,0,0,0,1,0,1,0,0
0.9820469969683637,-1.6947850032812906,-0.7198846869298409,-0.6703289598187415,1.0,-0.6402385836906196,-0.7494509724742726,0.22889536682044626,-0.7740121952922655,0,1,0,0,0,1,0,1
-0.520051552961578,0.7692394438812314,-0.6646946384192708,-0.3380881986080251,1.0,-0.6402385836906196,0.6873655669571798,0.5203677470032299,0.6019581857571448,0,0,1,0,0,1,0,1
-1.020751069604892,-0.2453588578915717,1.0252967511175615,-0.6703289598187415,1.0,-0.6402385836906196,-0.8222475360795357,-0.7019435849583302,-0.6987302635733763,0,1,0,0,1,0,0,0
2.7344953052199625,-1.5498423887423185,-0.7830057220160945,-0.6703289598187415,0.0,-0.6402385836906196,0.6432576534667752,0.2291631764713843,0.7263336602572082,1,0,0,1,0,1,0,0
-0.520051552961578,-0.7768151112011352,-0.3485612518534816,-0.3380881986080251,2.0,-0.6402385836906196,-0.9935265469202074,1.2230966148799642,-0.674881035224667,1,1,0,0,1,0,0,0
-0.520051552961578,0.5276684196496116,0.22667513982142132,-0.6703289598187415,2.0,-0.6402385836906196,-1.0834042543696856,0.1712720450569352,-1.2260140632793446,0,1,0,0,0,1,0,0
0.9820469969683637,-0.19704465304524774,-0.43223716775035464,0.6586340850241245,1.0,-0.6402385836906196,-0.6582663794937774,-0.7612756720215985,-0.511249587872485,0,0,1,0,1,0,0,0
-0.520051552961578,1.4939525165760907,-0.0481107705637005,-0.3380881986080251,1.0,-0.6402385836906196,-0.6907946456209959,-0.4689327241709012,-0.8291796230978312,0,1,0,0,0,0,1,1
-0.520051552961578,-1.2599571596643748,2.0662046263547946,0.32639332381340797,1.0,-0.6402385836906196,0.6318567397996622,-0.9935206204951417,0.7330529549940322,0,1,0,0,1,0,0,0
-0.01935203631826412,0.7209252390349075,0.7460493919863158,-0.3380881986080251,1.0,-0.6402385836906196,0.5160394770672796,-0.7019434452315562,0.6263295281120297,0,0,0,1,1,0,0,0
-1.020751069604892,0.7692394438812314,0.36023983496686324,1.655356368656274,0.0,-0.6402385836906196,-1.0717643246660298,0.519962539357463,-1.0107496301173524,0,1,0,0,1,0,0,1
-0.520051552961578,0.28609739541799184,-0.5491817836083559,0.32639332381340797,1.0,-0.6402385836906196,-1.1355622513429853,1.1063444153587574,-1.1153696082892601,1,1,0,0,0,1,0,0
-1.020751069604892,1.397324106883443,-1.010960691260038,0.32639332381340797,0.0,-0.6402385836906196,-1.073725579830439,0.5200929510135721,-1.150920255078581,0,0,0,1,0,1,0,0
0.9820469969683637,-0.4386156772768675,0.7949853581077001,-0.3380881986080251,1.0,-0.6402385836906196,0.5845644670882298,-1.3427513916566918,0.45819351965174177,0,0,0,1,0,0,1,0
-0.01935203631826412,-0.4869298821231915,-0.8245971684024916,-0.005847437397308556,2.0,-0.6402385836906196,1.368105174046732,-1.866209340844136,1.1372916050565574,0,0,0,1,0,0,1,1
-1.020751069604892,0.3344116002643158,-0.713875747680066,1.655356368656274,2.0,-0.6402385836906196,0.3637401226179841,0.9860398256129417,0.27379571116650897,0,1,0,0,0,1,0,0
0.4813474803250498,1.0591246729591752,-0.8314205146050467,-1.3348104822401745,0.0,-0.6402385836906196,0.9430272551333829,0.4621622303463757,0.8625519691499776,0,1,0,0,0,1,0,0
0.4813474803250498,-1.3565855693570228,-0.5743986848246174,-0.6703289598187415,0.0,-0.6402385836906196,0.7255453532754224,0.28733841899378426,0.933059338894903,0,0,0,1,1,0,0,0
-0.520051552961578,0.8658678535738794,-1.0457029869028893,-0.3380881986080251,0.0,-0.6402385836906196,-0.4746668668048618,-1.1099083660131157,-0.708232033190984,0,1,0,0,0,1,0,1
1.4827465136116778,-1.3082713645106987,-0.03966095632294747,0.6586340850241245,0.0,-0.6402385836906196,0.380993903660943,1.6298146372145534,0.7203379274049595,0,1,0,0,1,0,0,0
-0.01935203631826412,0.044526371186372066,-0.08536744504156389,0.990874846234841,1.0,0.9917741200835829,-1.2499971838131576,0.6409193503983929,-1.1903110311721397,0,0,0,1,0,0,1,0
-0.520051552961578,-0.10041624335259981,0.648131324352079,0.32639332381340797,3.0,0.9917741200835829,1.3902391179623914,-0.7019434452315562,1.4668480326464104,0,1,0,0,1,0,0,0
-0.520051552961578,0.2377831905716679,1.0408385133739084,0.6586340850241245,0.0,0.9917741200835829,0.40862143451777133,1.3972487363402082,0.6023320716209469,0,1,0,0,1,0,0,1
2.4841455468983056,-0.19704465304524774,-1.0231912617338133,0.990874846234841,1.0,-0.6402385836906196,0.42121931931725426,-0.5856069328641963,0.32526866100390206,1,1,0,0,0,1,0,0
-0.01935203631826412,-1.2599571596643748,-1.0066994231955382,0.990874846234841,1.0,-0.6402385836906196,1.177778065631552,-0.061293855817409905,1.082139523773608,0,1,0,0,0,1,0,1
0.9820469969683637,-0.14873044819892378,-1.02447992487177,-0.6703289598187415,1.0,-0.6402385836906196,-1.026361867192272,-0.7597302473211176,-0.9273113531787812,0,0,0,1,1,0,0,0
-0.520051552961578,1.107438877805499,1.3456480072016386,-1.002569721029458,1.0,-0.6402385836906196,-1.0635847616956793,0.055803934592485276,-1.1579130487823182,0,1,0,0,0,0,1,1
-0.520051552961578,1.5422667214224148,-0.4803591178968523,1.9875971298669906,1.0,-0.6402385836906196,0.8317815522898105,0.22865084496524204,0.8646909970806815,0,0,1,0,1,0,0,0
0.9820469969683637,-0.8251293160474592,-0.6663817080310072,0.32639332381340797,1.0,-0.6402385836906196,1.2815662412210342,-0.7026444078831412,1.4444528240486414,0,0,0,1,1,0,0,0
-1.020751069604892,-0.3903014724305436,-0.9065484808098236,-1.002569721029458,0.0,-0.6402385836906196,1.0769855324874094,-0.993155002102122,1.1217841464529292,0,1,0,0,1,0,0,1
-0.01935203631826412,-1.2599571596643748,-0.8438008296121465,2.319837891077707,1.0,-0.6402385836906196,-0.9323342441108736,-0.2952244215217505,-0.828057266252316,0,0,1,0,1,0,0,0
-0.520051552961578,-1.5498423887423185,-0.8448263646275775,0.32639332381340797,1.0,-0.6402385836906196,-0.9379927975000488,-0.23617355787976213,-0.7930130089008612,0,0,0,1,1,0,0,1
-1.020751069604892,-1.6947850032812906,1.646212263058515,0.6586340850241245,1.0,-0.6402385836906196,-1.1931561826228525,-0.7605751285503369,-1.093540256801528,0,1,0,0,1,0,0,0
-0.01935203631826412,1.397324106883443,2.4826926547889667,1.655356368656274,3.0,-0.6402385836906196,1.1388676163661569,-0.7022089261029201,1.190824607381476,0,0,0,1,1,0,0,1
-1.020751069604892,0.8175536487275554,2.5520305804922594,-0.005847437397308556,1.0,0.9917741200835829,0.7922531406767719,-0.3529269217907562,0.5305830416625018,0,0,1,0,0,1,0,1
-1.020751069604892,-0.4386156772768675,0.40330526801287697,-0.005847437397308556,0.0,-0.6402385836906196,0.8000340203220712,-0.993574182425329,0.8767744348361496,0,0,0,1,1,0,0,0
0.4813474803250498,1.204067287498147,-1.0390043626484555,0.32639332381340797,0.0,-0.6402385836906196,1.2959185491115317,-0.23701890486489635,1.3326062496971258,0,0,0,1,1,0,0,1
-1.020751069604892,-1.6947850032812906,-0.6986491136061199,-1.002569721029458,0.0,-0.6402385836906196,1.1720193675485846,0.5204725420840317,1.1302814146610878,1,1,0,0,0,1,0,1
-0.01935203631826412,-0.10041624335259981,2.479815057490617,-1.3348104822401745,2.0,-0.6402385836906196,0.6038385387438644,-1.0517866854209033,0.5997679589714007,0,0,0,1,1,0,0,1
-0.520051552961578,0.3344116002643158,-1.2701852904941227,0.32639332381340797,0.0,-0.6402385836906196,-0.9452352179228684,-0.8193965142531648,-1.1083146779409585,0,0,0,1,0,1,0,0
-1.020751069604892,0.8658678535738794,-1.0490266899780625,-0.3380881986080251,2.0,-0.6402385836906196,-0.906692891134923,-0.2944838696174182,-0.8861719082644591,0,1,0,0,1,0,0,0
0.9820469969683637,-0.2936730627378957,0.7293933427326458,1.9875971298669906,0.0,-0.6402385836906196,-0.9701533506916941,-1.2851513576889144,-0.8604925419963317,0,1,0,0,1,0,0,0
-1.020751069604892,0.14115478087901998,-0.8793477577604334,-0.3380881986080251,1.0,-0.6402385836906196,-0.8266138205247082,0.05503799899080375,-0.6821358986601203,0,0,1,0,1,0,0,0
-1.020751069604892,0.5759826244959356,2.0818546894877237,-2.331532765872324,1.0,-0.6402385836906196,1.0701898376129864,0.461840858765251,0.8867293073878124,0,1,0,0,0,1,0,1
0.9820469969683637,0.7209252390349075,2.5520305804922594,0.6586340850241245,1.0,-0.6402385836906196,1.1094304466883527,-0.12036102091641107,0.9831024838582818,0,0,0,1,0,1,0,0
0.9820469969683637,1.107438877805499,-0.41573985552156645,0.990874846234841,2.0,-0.6402385836906196,0.803785664439956,0.1712720450569352,0.7070219115021077,0,1,0,0,0,1,0,0
-0.520051552961578,1.107438877805499,-0.6188169013831709,-1.3348104822401745,0.0,-0.6402385836906196,1.3869859281738783,1.456285627304756,1.375053230694271,0,1,0,0,0,1,0,1
-0.520051552961578,-0.14873044819892378,-0.6462432186772823,-1.667051243450891,2.0,-0.6402385836906196,0.6054708064870894,-0.003528478499923079,0.543641970019167,0,0,1,0,0,0,1,1
-0.520051552961578,1.397324106883443,1.6382011260146025,-0.3380881986080251,0.0,-0.6402385836906196,1.2715177347480293,-0.993574182425329,1.3013165517096312,0,1,0,0,1,0,0,0
0.4813474803250498,0.43104000995696373,0.6790013749347595,-0.005847437397308556,0.0,-0.6402385836906196,-0.9392486656253509,0.6372799103933317,-0.7366803139355967,0,0,0,1,1,0,0,1
0.4813474803250498,-1.018386135432755,-0.47175369445436804,-1.667051243450891,0.0,0.9917741200835829,-0.9083467157042288,-0.5277647058207883,-0.9410551139864294,0,0,1,0,0,1,0,0
-0.520051552961578,0.3827258051106398,-0.2380235907411409,-0.3380881986080251,1.0,-0.6402385836906196,0.7921177486813885,-0.9935206204951417,0.8624689565210965,0,1,0,0,1,0,0,0
-0.520051552961578,1.7355235408077105,-0.17871185327415676,-0.3380881986080251,0.0,-0.6402385836906196,-0.7500855887937283,-1.109993250028565,-0.8257946987001452,0,1,0,0,1,0,0,0
-1.020751069604892,1.6872093359613867,1.341705386120584,-0.005847437397308556,2.0,-0.6402385836906196,1.0030694449966555,-1.4005377279903388,0.7106190499118167,0,1,0,0,0,0,1,0
0.4813474803250498,1.397324106883443,-1.170279882225713,0.6586340850241245,0.0,-0.6402385836906196,0.933715840836362,0.8115932765512364,1.039377925105207,0,0,0,1,1,0,0,1
-0.520051552961578,-1.018386135432755,-1.3607060563777098,0.6586340850241245,1.0,-0.6402385836906196,0.3082649543643467,0.9857184540318163,0.2379053229359531,1,0,0,1,0,1,0,1
0.9820469969683637,-0.3419872675842196,1.05012111052845,0.32639332381340797,2.0,-0.6402385836906196,-1.0277804887871977,-1.0505961434396083,-1.147177205446413,1,0,1,0,0,0,1,1
-1.020751069604892,-0.7285009063548112,-0.7360570965288833,-0.3380881986080251,0.0,-0.6402385836906196,-1.2177194673808147,0.3463496933830246,-1.04092580895263,1,0,0,1,1,0,0,1
2.7344953052199625,-0.003787833659951896,0.7195188050468946,-1.3348104822401745,1.0,-0.6402385836906196,0.7990760652262441,-0.8766624615033464,0.7447675526813852,0,0,1,0,0,0,1,0
-1.020751069604892,-1.115014545125403,-0.07553317807887384,0.32639332381340797,3.0,0.9917741200835829,0.8542517070543407,-0.5853507671111255,0.6950818212966856,0,0,0,1,0,0,1,1
0.9820469969683637,1.5905809262687387,-1.0709843994716275,-0.3380881986080251,2.0,0.9917741200835829,-0.782598965583354,-1.3427516478224448,-0.922688910549869,0,1,0,0,0,0,1,0
-0.01935203631826412,-1.5015281838959946,1.1515959040625634,0.32639332381340797,1.0,-0.6402385836906196,1.3211865529873639,-1.0512766826943347,1.1943522180581425,0,1,0,0,0,1,0,1
0.9820469969683637,-1.4532139790496708,0.21914881536581823,0.6586340850241245,0.0,0.9917741200835829,-0.6947366380259322,0.5203685387882848,-0.6570940558177324,1,0,0,1,0,1,0,1
0.9820469969683637,0.09284057603269602,-0.4686067133871914,0.32639332381340797,3.0,-0.6402385836906196,-0.8926687038542872,-0.2370190213038754,-0.7887485418166277,0,0,0,1,1,0,0,1
-0.520051552961578,-0.10041624335259981,0.1527611599768857,-0.005847437397308556,2.0,0.9917741200835829,-1.0773359700090066,-1.1095869944319905,-1.2387751412362635,0,1,0,0,0,1,0,0
-1.020751069604892,1.4939525165760907,0.21599323278497787,0.32639332381340797,3.0,0.9917741200835829,0.5414103486044085,-0.23645301142856676,0.3565185715240992,1,0,1,0,0,1,0,1
-1.020751069604892,0.4793542148032877,-0.42480506896715675,1.3231156074455575,4.0,-0.6402385836906196,0.8916569603934071,-1.2265220031497068,0.917988985041816,0,1,0,0,1,0,0,0
-0.520051552961578,-1.018386135432755,-1.3673679287101264,0.32639332381340797,0.0,-0.6402385836906196,-0.8084312050106279,0.22921673840157164,-0.8587729155143228,0,0,0,1,0,1,0,0
-1.020751069604892,0.3827258051106398,-0.2951540625386284,-0.3380881986080251,2.0,0.9917741200835829,0.5930272231795518,0.1709506734758098,0.38956934876568,0,1,0,0,0,1,0,1
-0.520051552961578,0.044526371186372066,-0.5073127429173626,-2.331532765872324,0.0,-0.6402385836906196,1.3486832301279836,1.9216363343333425,1.3640467765214332,0,1,0,0,0,1,0,1
0.4813474803250498,-1.3082713645106987,0.0981094880260748,1.655356368656274,0.0,0.9917741200835829,1.0484064757635851,-1.5753429091063438,1.123778627850756,0,1,0,0,1,0,0,0
-1.020751069604892,-1.4532139790496708,-0.8003878172185466,-0.6703289598187415,0.0,-0.6402385836906196,1.4005932018998368,0.3489579265052009,1.5678451761014456,0,1,0,0,1,0,0,0
-0.520051552961578,-0.4386156772768675,1.5766748897571494,-0.3380881986080251,1.0,2.623786823857785,1.3328121114736327,-0.9352103087574857,1.399961367730612,0,1,0,0,1,0,0,1
-1.020751069604892,-0.2936730627378957,0.39991744456312134,0.32639332381340797,0.0,0.9917741200835829,-1.211295230656854,0.8153938448149789,-1.2141124666923044,0,1,0,0,0,0,1,0
-0.520051552961578,-1.018386135432755,2.5520305804922594,-0.6703289598187415,1.0,-0.6402385836906196,0.8336448940810223,-0.06257468458276387,0.7615630405578463,0,0,0,1,0,1,0,0
-1.020751069604892,-1.4048997742033467,2.5520305804922594,0.32639332381340797,2.0,0.9917741200835829,1.098201609439953,1.6888818023135546,1.361931219823723,0,1,0,0,1,0,0,1
2.7344953052199625,-0.970071930586431,-0.004991773546236072,1.3231156074455575,0.0,-0.6402385836906196,-0.806889324660969,-0.23617355787976213,-0.5824152930054441,0,0,1,0,1,0,0,1
-0.520051552961578,1.4939525165760907,-0.7190495581486893,0.6586340850241245,0.0,-0.6402385836906196,-1.2073612240726868,1.3976552248147407,-1.222088636643254,0,1,0,0,0,1,0,1
-0.520051552961578,0.3344116002643158,0.2339320805081976,1.3231156074455575,1.0,0.9917741200835829,0.29123014529157476,-0.7608965001314624,0.32994769196144474,0,0,1,0,1,0,0,1
-0.520051552961578,1.4456383117297669,0.7713182932624524,0.32639332381340797,1.0,2.623786823857785,1.3026030561461706,0.22865084496524204,1.3721606832404045,1,0,1,0,1,0,0,0
-0.520051552961578,1.7355235408077105,-0.4045238726821958,-2.6637735270830407,4.0,0.9917741200835829,1.3708814663319535,-0.06257468458276387,1.2087027360259726,0,0,0,1,0,1,0,0
-1.020751069604892,-0.10041624335259981,-0.8511637253081423,1.655356368656274,0.0,-0.6402385836906196,1.0559003092510741,-0.061729337597630315,0.9335982656607142,0,1,0,0,0,1,0,0
2.7344953052199625,1.6872093359613867,2.3935301461084326,-0.3380881986080251,0.0,-0.6402385836906196,0.6721029559021912,-0.5280860774019137,0.5894558856376291,0,1,0,0,0,1,0,1
-0.01935203631826412,-1.2599571596643748,0.41707863725557776,1.3231156074455575,1.0,-0.6402385836906196,-1.2248513731041086,-0.993574182425329,-1.0771870169458537,0,0,1,0,1,0,0,0
-1.020751069604892,-0.19704465304524774,-0.24472690673030015,-0.005847437397308556,1.0,2.623786823857785,-1.2137935911616082,-0.8183614648839842,-1.2006614135175468,1,1,0,0,1,0,0,0
-1.020751069604892,1.300695697190795,2.3112527581376736,0.32639332381340797,0.0,-0.6402385836906196,0.9838577746796756,-0.46969891593833646,1.0480313617424222,0,1,0,0,1,0,0,0
0.4813474803250498,1.0591246729591752,-0.050233389549127504,0.6586340850241245,2.0,-0.6402385836906196,0.8405820319897285,-0.5857117279449975,0.6603347904162779,0,0,0,1,0,1,0,0
-1.020751069604892,1.204067287498147,-0.5054469964081606,-1.002569721029458,3.0,0.9917741200835829,0.6487992705292116,-1.2265220031497068,0.6546930430585906,0,1,0,0,1,0,0,0
-0.520051552961578,1.4456383117297669,-0.24324275464544448,-2.6637735270830407,2.0,2.623786823857785,-1.0570971736577761,-0.527243059196353,-1.1506348362545264,1,0,0,1,0,0,1,0
-1.020751069604892,-0.8251293160474592,0.29058673220893355,1.3231156074455575,0.0,-0.6402385836906196,1.075605139238389,-0.295140585457109,0.9403392546647561,0,1,0,0,0,1,0,1
0.4813474803250498,0.8175536487275554,-1.0076139204891308,0.32639332381340797,0.0,-0.6402385836906196,1.0173491404203556,1.3972487363402082,1.194514844062289,0,1,0,0,1,0,0,1
0.9820469969683637,1.5422667214224148,1.9719465027843972,-1.667051243450891,0.0,0.9917741200835829,-0.45307940733984203,-0.5270800446262168,-0.5888125574283013,0,0,0,1,0,1,0,0
0.4813474803250498,0.9141820584202033,0.5922156208706207,0.32639332381340797,1.0,-0.6402385836906196,0.5886118557323435,-0.7608965001314624,0.6349685504128987,0,0,0,1,1,0,0,1
0.9820469969683637,0.8658678535738794,2.514037352534718,0.32639332381340797,3.0,-0.6402385836906196,-0.9810000270145772,0.461840858765251,-1.0619896693024409,0,0,0,1,0,1,0,1
-1.020751069604892,-1.115014545125403,0.7783383013455875,0.990874846234841,1.0,0.9917741200835829,-0.6338870969958202,-0.2362084895733632,-0.6368065066479315,0,1,0,0,0,0,1,0
-0.01935203631826412,-1.2599571596643748,0.5298968724224394,0.32639332381340797,0.0,-0.6402385836906196,-0.5062771158275619,1.3983362764009732,-0.41597023199851374,0,1,0,0,0,0,1,1
-0.520051552961578,0.3827258051106398,-0.441213238236159,-0.005847437397308556,1.0,-0.6402385836906196,0.7135775329013827,1.1070245820087516,0.7479509417939076,1,0,1,0,0,0,1,0
-0.520051552961578,0.8175536487275554,-0.7283020500054085,-1.667051243450891,1.0,0.9917741200835829,-1.0952254646895063,1.1645699828077378,-0.895810930297635,0,0,1,0,1,0,0,0
-1.020751069604892,0.43104000995696373,2.5520305804922594,0.6586340850241245,2.0,-0.6402385836906196,0.8244639553102787,1.455880419658989,1.0289594241976858,0,0,1,0,1,0,0,1
0.9820469969683637,-0.970071930586431,-0.05433201080980713,-0.6703289598187415,2.0,0.9917741200835829,-0.9173824295413768,1.630326968720695,-0.8109302911992115,0,0,0,1,0,1,0,0
-0.01935203631826412,-1.6464707984349665,-0.32465960027195523,-0.3380881986080251,0.0,-0.6402385836906196,1.1016601563611281,0.5791601161125732,1.1050409804482522,0,0,0,1,0,1,0,1
-0.01935203631826412,-1.6947850032812906,0.6936607000848051,-0.3380881986080251,2.0,-0.6402385836906196,1.2911446576095096,0.5205284327937926,1.2599972126926273,0,1,0,0,0,1,0,1
-0.520051552961578,-0.9217577257401072,-0.6473559417630301,-0.005847437397308556,0.0,-0.6402385836906196,-1.1549223151444428,0.22921673840157164,-1.2053143743781638,0,1,0,0,0,1,0,0
-0.01935203631826412,-1.2599571596643748,0.7875251089161489,-0.3380881986080251,0.0,-0.6402385836906196,-0.8950310869256445,-0.1780668280524112,-0.6681976074643321,0,1,0,0,1,0,0,0
-0.520051552961578,1.204067287498147,0.5533571099618684,-0.005847437397308556,1.0,-0.6402385836906196,1.292076895790012,1.3972207909853283,1.280020567826016,0,1,0,0,0,1,0,0
-0.01935203631826412,-1.1633287499717269,-0.4972626561572962,0.6586340850241245,1.0,0.9917741200835829,1.2893478772461957,0.22973838502600702,1.2662103238779885,0,0,0,1,0,0,1,0
-0.520051552961578,-0.19704465304524774,-0.3271411369638883,0.6586340850241245,0.0,-0.6402385836906196,-1.1858032248847497,0.5200929510135721,-1.1984427284166699,0,1,0,0,0,1,0,0
-0.01935203631826412,0.3827258051106398,-1.4877062326862904,0.32639332381340797,0.0,0.9917741200835829,1.0789010644891317,-0.0042946469795620106,1.1763392001840864,0,0,0,1,1,0,0,0
-0.01935203631826412,0.5276684196496116,0.655656084896107,0.6586340850241245,2.0,0.9917741200835829,0.5813816206269274,-0.002827515848338073,0.5083804647583046,0,1,0,0,0,0,1,1
0.4813474803250498,0.7209252390349075,-0.028176371670537947,0.6586340850241245,0.0,-0.6402385836906196,0.4579113064460048,0.2290583813905824,0.4021553625986944,0,1,0,0,0,1,0,0
-1.020751069604892,1.1557530826518232,0.15161676768174034,-0.005847437397308556,0.0,-0.6402385836906196,1.2609321985726663,-0.759808960070698,1.101537447818028,0,0,0,1,0,0,1,1
-0.520051552961578,-1.3565855693570228,-1.3684669675695913,0.32639332381340797,2.0,2.623786823857785,-0.7334592112318565,0.8115932765512364,-0.5185986927313749,0,1,0,0,1,0,0,1
-1.020751069604892,0.9624962632665273,1.5967840557688395,-1.002569721029458,0.0,0.9917741200835829,0.9979029923460078,1.5716952854019142,0.958797813643742,1,1,0,0,0,1,0,0
-0.01935203631826412,1.300695697190795,-0.7209121768347408,-0.6703289598187415,1.0,-0.6402385836906196,-1.113948284583504,1.3975702709359041,-0.9107403295324414,0,0,1,0,1,0,0,0
2.7344953052199625,-0.10041624335259981,0.2855720497430859,0.6586340850241245,0.0,2.623786823857785,1.1757872738335131,-1.4005377279903388,1.087740224732025,0,1,0,0,0,0,1,0
-0.01935203631826412,0.9624962632665273,0.7816537938849909,-1.667051243450891,0.0,0.9917741200835829,-0.7888736285676997,-0.0038881119294389916,-0.8551910691696123,0,1,0,0,0,1,0,0
0.4813474803250498,1.397324106883443,-0.8689731593485149,0.990874846234841,2.0,-0.6402385836906196,1.411829981136792,0.7534739247385972,1.3188388973005736,0,0,1,0,0,1,0,1
2.7344953052199625,0.5276684196496116,0.6990167062519381,-0.005847437397308556,2.0,-0.6402385836906196,1.3294681561016226,0.3489579265052009,1.5626008618066423,0,0,1,0,1,0,0,0
1.9834460302549917,0.8175536487275554,1.7331837316222074,-0.005847437397308556,0.0,2.623786823857785,-1.0601022708513965,0.5786477846064317,-0.8391262391425302,0,1,0,0,1,0,0,1
1.9834460302549917,1.7355235408077105,2.0170868555127943,-0.3380881986080251,2.0,0.9917741200835829,-1.0317127662491803,-0.29429516860858773,-1.149760799416124,0,0,0,1,0,1,0,1
-1.020751069604892,-0.14873044819892378,-0.8430415505423916,-0.3380881986080251,0.0,-0.6402385836906196,-1.1224819770416674,1.1649762616921084,-1.0685700499799329,0,1,0,0,0,1,0,0
2.7344953052199625,0.044526371186372066,-0.5859884425304586,0.6586340850241245,2.0,0.9917741200835829,-0.7561164051215398,1.2227757789181408,-0.4108156707211885,0,0,0,1,1,0,0,1
-0.520051552961578,-1.5498423887423185,2.5520305804922594,1.9875971298669906,1.0,0.9917741200835829,0.9078506750591047,0.11324351564765722,1.1162258213003189,0,1,0,0,1,0,0,1
-0.520051552961578,-0.2453588578915717,0.5382575437034066,-2.331532765872324,0.0,-0.6402385836906196,0.3005604690851576,1.6298146372145534,0.5296963220111657,0,1,0,0,1,0,0,0
-0.520051552961578,-1.6947850032812906,-0.05679751740809476,-1.667051243450891,1.0,-0.6402385836906196,-0.6532061732532719,-0.29413921024055895,-0.7003994833527426,0,1,0,0,0,0,1,0
0.4813474803250498,1.5905809262687387,-1.0732716201503432,0.32639332381340797,0.0,-0.6402385836906196,1.3890054624066919,-0.8187154393791365,1.2496756092758532,0,0,1,0,0,0,1,0
-0.520051552961578,-0.2936730627378957,-0.46068198245780867,1.3231156074455575,0.0,-0.6402385836906196,-0.9682094499068494,0.6999856072733608,-0.916576742735871,1,1,0,0,0,0,1,1
-1.020751069604892,1.349009902037119,-0.517822228702641,-0.005847437397308556,2.0,-0.6402385836906196,-1.2232745858237966,-0.23686054785390712,-1.183918355604375,0,0,0,1,1,0,0,1
2.7344953052199625,1.4456383117297669,0.8703150689056767,-0.3380881986080251,2.0,-0.6402385836906196,-1.0880658277356765,-1.8072570777292847,-1.1503079754126297,0,1,0,0,0,0,1,0
-0.520051552961578,0.18946898572534393,-0.8401854570282005,0.32639332381340797,0.0,0.9917741200835829,-0.965186984075904,-1.051466617956339,-0.9420011439319997,0,1,0,0,1,0,0,0
-1.020751069604892,-1.018386135432755,0.7272695508135374,0.6586340850241245,0.0,-0.6402385836906196,0.29184621668956234,0.22941701344488163,0.24519471844983462,0,1,0,0,0,0,1,1
-1.020751069604892,-0.05210203850627586,-1.0711192868449875,0.6586340850241245,0.0,0.9917741200835829,0.7052044078237645,-2.157520103724528,0.4363774659819161,0,1,0,0,0,0,1,0
0.4813474803250498,-0.19704465304524774,2.1098967969645663,0.6586340850241245,0.0,-0.6402385836906196,0.9140268948261593,-1.2843875179888486,0.803307815751255,1,1,0,0,0,0,1,1
-0.01935203631826412,0.5759826244959356,-1.4627098430021308,0.32639332381340797,1.0,-0.6402385836906196,-0.8729185292724068,-0.8183616046107582,-0.8208630416023792,0,1,0,0,1,0,0,0
0.4813474803250498,0.6726110341885836,-0.3801765063017402,0.6586340850241245,0.0,-0.6402385836906196,0.76396793752952,0.5207939136651571,0.6937792166027906,1,1,0,0,0,1,0,0
-1.020751069604892,0.18946898572534393,-0.5829583638535274,-1.3348104822401745,1.0,-0.6402385836906196,-1.0271145379191793,1.2773503090397849,-1.098736415278023,0,0,1,0,0,1,0,1
0.4813474803250498,-0.4869298821231915,-0.06440203744245736,-0.3380881986080251,1.0,-0.6402385836906196,-0.9492204971909545,0.5212132337151381,-0.9968953665672087,1,1,0,0,0,1,0,1
-0.520051552961578,-1.6464707984349665,0.08094438555468045,0.6586340850241245,1.0,0.9917741200835829,-0.8833440544224327,-0.7598091929486548,-0.9610263605022326,1,0,1,0,0,0,1,1
